order,Nsites,prefactor,error,relative error,Nseeds
1,2,0,0.0,0.0,20
2,2,0,0.0,0.0,20
2,3,0,0.0,0.0,20
3,2,0,0.0,0.0,20
3,3,9.214041084934323,1.9528536767088222e-05,2.119432351893775e-06,20
3,4,-57.81278748436766,0.0001825494488938986,3.1575963871878556e-06,20
4,2,-0.25433552935580667,4.5339327998985323e-07,1.782658054650208e-06,20
4,3,1.4539267223467365,5.486371224468371e-06,3.7734853759431525e-06,20
4,4,45.05307577670832,0.0002658495386737467,5.900807749316561e-06,20
4,5,-331.50846661284186,0.0030107348308903935,9.081924397443926e-06,20
5,2,0,0.0,0.0,20
5,3,-5.376428690043714,1.5174613010536e-05,2.8224336051619088e-06,20
5,4,43.64000904390614,0.00019730388625085877,4.521169692067471e-06,20
5,5,196.86965115143974,0.001962870098943366,9.970404719381812e-06,20
5,6,-2113.9452757120625,0.02876991610551637,1.3609584143953535e-05,20
6,2,0.12525158231589215,2.2657691328192304e-07,1.8089744583863396e-06,20
6,3,-0.4339327177819598,3.578810321456595e-06,8.24738530837137e-06,20
6,4,-43.20077090016843,0.0003114601644282377,7.2095973738057385e-06,20
6,5,473.91264100164483,0.0030553424087051907,6.4470582642563154e-06,20
6,6,604.9286051255444,0.022934783332468896,3.791320684481288e-05,20
6,7,-14377.020206545316,0.4007146201947385,2.7871882659823227e-05,20
7,2,0,0.0,0.0,20
7,3,0.9892601985692551,3.7949695283296852e-06,3.8361692240507245e-06,20
7,4,-62.21504956054696,0.0004913955118548943,7.898338349416148e-06,20
7,5,-45.323623434493236,0.0038028650293660047,8.390470004814002e-05,20
7,6,4165.239059060628,0.07069939594059788,1.6973670643658678e-05,20
7,7,-1354.3214229889434,0.18336132814879064,0.00013538981591542585,20
7,8,-102107.62906754397,3.274648724755129,3.207055882757748e-05,20
8,2,-0.07814455167596271,1.4319237011857378e-07,1.8324037574921528e-06,20
8,3,-0.01894983053976628,3.0832679302686527e-06,0.00016270688668156716,20
8,4,1.523638561060749,0.00023372256982056352,0.00015339764678694344,20
8,5,-811.6752533012757,0.017641601237281906,2.1734802392372234e-05,20
8,6,2513.7156642511,0.12732810032383124,5.065334243432243e-05,20
8,7,32801.632552644514,1.2472781522126482,3.8024880322979254e-05,20
8,8,-53168.14940725863,2.398676530346516,4.511491479556826e-05,20
8,9,-748287.5765335934,30.446527193253495,4.068827032288253e-05,20
9,2,0,0.0,0.0,20
9,3,5.7686181914350945,3.1682808585181984e-05,5.492269991489948e-06,20
9,4,21.073347900311582,0.00044289135913667705,2.1016658635912743e-05,20
9,5,-900.5895196989113,0.0531337344639366,5.8998837207988476e-05,20
9,6,-5502.125191666031,0.4879978266414822,8.869260688227226e-05,20
9,7,43192.226613778774,2.705960387562165,6.264924500787222e-05,20
9,8,236288.9246871529,17.038194337965116,7.210746064600245e-05,20
9,9,-731800.0313889042,45.195723261358324,6.175966291717707e-05,20
9,10,-5613415.047146183,398.5962800648556,7.100780482417719e-05,20
10,2,0.05468932102463329,9.885630129557116e-08,1.8075978901080903e-06,20
10,3,0.323213507151628,4.960382683597691e-06,1.5347077315276445e-05,20
10,4,45.45884266930629,0.0012732874353031994,2.8009675577660938e-05,20
10,5,-225.3308421224934,0.04075701909326898,0.0001808763447975436,20
10,6,-14747.941348348113,1.7260116901028464,0.00011703407610148745,20
10,7,-14215.996694663476,8.871188724079934,0.0006240286147090958,20
10,8,513403.61823532206,112.55060838244987,0.00021922441600491705,20
10,9,1528154.277654784,306.36261155797496,0.00020047884957541143,20
10,10,-8176171.206235925,574.57007254174,7.027373302842757e-05,20
10,11,-42904387.998114675,2778.3683566894306,6.475720751013903e-05,20
11,2,0,0.0,0.0,20
11,3,-10.172213388495745,6.14426229108582e-05,6.040241249790009e-06,20
11,4,175.69872917199606,0.007681251450947001,4.3718309672164014e-05,20
11,5,795.5237252329377,0.1653018209400466,0.00020778993221307697,20
11,6,-18440.839902420186,4.688937805875052,0.00025426921065887424,20
11,7,-146322.4381764162,52.61499513053204,0.00035958254787345635,20
11,8,270504.42557901045,183.08294954016344,0.0006768205331512683,20
11,9,5229036.739672648,2027.904475930421,0.0003878160695534477,20
11,10,8162777.100208496,3383.7188123230817,0.0004145303455899407,20
11,11,-83674915.52830455,6924.504021679968,8.275483731247545e-05,20
11,12,-332750525.37330043,37396.438623537615,0.00011238581391143993,20
