order,Nsites,prefactor,error,relative error,Nseeds
2,2,-0.5020386780989722,0.0,0.0,0
3,2,0,0.0,0.0,20
3,3,-0.0962611807786854,4.662132078881304e-08,4.843210982005339e-07,20
4,2,0.12500183608425475,3.5694261732594265e-08,2.855498995113586e-07,20
4,3,-0.25408326492999195,8.880320135249633e-07,3.4950433031063438e-06,20
4,4,-0.04354485420677634,2.7102466403922846e-07,6.224034251033324e-06,20
5,2,0,0.0,0.0,20
5,3,0.07931642476851146,4.052954423743246e-08,5.109855159977237e-07,20
5,4,-0.14940111870047854,1.7096579462348749e-06,1.1443407928306221e-05,20
5,5,-0.028297961735409848,2.874872995817537e-07,1.0159293530389316e-05,20
6,2,-0.06250001665227076,1.7867825168411943e-08,2.858851265244066e-07,20
6,3,0.38832707823480905,1.2638811601685769e-06,3.254682021953535e-06,20
6,4,-0.3997062043944152,9.064208620774008e-06,2.2677177689815857e-05,20
6,5,-0.10650020476651205,1.3407965029095592e-06,1.2589614319043634e-05,20
6,6,-0.02297247683703542,6.501585043491276e-07,2.830162846441377e-05,20
7,2,0,0.0,0.0,20
7,3,-0.00029201351955278576,1.7096580519069366e-09,5.854722255754637e-06,20
7,4,0.28640452461059707,3.0098668593846816e-06,1.05091456340537e-05,20
7,5,-0.3649868844254747,1.1537430805740463e-05,3.161053533170518e-05,20
7,6,-0.08878513823851901,2.323090101143553e-06,2.6165303644655377e-05,20
7,7,-0.021791630882629347,9.223327229286299e-07,4.232508929213941e-05,20
8,2,0.039062927603816945,1.1126776493503923e-08,2.848423601618814e-07,20
8,3,-0.3460887530334951,1.1190638471986022e-06,3.233459155751002e-06,20
8,4,1.2298336300759547,3.2899200385008694e-05,2.6750935720449305e-05,20
8,5,-0.8784260527532514,5.331320148753131e-05,6.069173531503501e-05,20
8,6,-0.3234978805382923,1.3123753660040263e-05,4.056828328582143e-05,20
8,7,-0.08411555312117723,3.440898173505061e-06,4.0906800773788984e-05,20
8,8,-0.02322024310975003,2.0398111910255236e-06,8.784624611311757e-05,20
9,2,0,0.0,0.0,20
9,3,-0.10759697878526844,6.979351452448037e-08,6.486568239408233e-07,20
9,4,0.15325851045073768,2.146339551929138e-06,1.4004700591286524e-05,20
9,5,1.012727393969581,3.677780036460203e-05,3.631559744863258e-05,20
9,6,-1.110710010055921,0.00011967937556699756,0.00010775033490602291,20
9,7,-0.30562507771388847,2.343915506014125e-05,7.669251239286019e-05,20
9,8,-0.08863178484478473,6.321421773614684e-06,7.132228900371342e-05,20
9,9,-0.027064848894554704,4.263998585839601e-06,0.00015754747430707044,20
10,2,-0.027343709677173773,7.691717748411162e-09,2.812975210467555e-07,20
10,3,0.11761875621799418,3.676727411522393e-07,3.1259703211858145e-06,20
10,4,-1.2080221821419315,3.672462024387319e-05,3.040061746114393e-05,20
10,5,3.980213386684845,0.0003734084175753015,9.381618051546646e-05,20
10,6,-2.2003697252525383,0.0005630130550862121,0.00025587202397160533,20
10,7,-1.1657325292889265,0.00014245360660294942,0.00012220093634158366,20
10,8,-0.3122044355015622,4.2166894464457054e-05,0.00013506180460477814,20
10,9,-0.102013722000866,9.518365796419587e-06,9.3304759494402e-05,20
10,10,-0.033876992811822215,6.037390698351798e-06,0.00017821507156458413,20
11,2,0,0.0,0.0,20
11,3,0.1545254360860189,1.1720207653233226e-07,7.584646224010004e-07,20
11,4,-1.076594894764716,1.962452050112166e-05,1.8228323946687945e-05,20
11,5,1.2308452687714948,0.00011468963307489937,9.317957015780786e-05,20
11,6,3.728019564149237,0.0008222424226346474,0.00022055743230046314,20
11,7,-3.6847366367342054,0.002312814402793635,0.0006276742765647127,20
11,8,-1.2182497503589522,0.00037902820045399396,0.00031112520264610344,20
11,9,-0.3442682414916417,6.205121232137013e-05,0.0001802408844118624,20
11,10,-0.12648400649379848,2.6125437842735915e-05,0.00020655131480213544,20
11,11,-0.04491019604731531,1.1426875759930378e-05,0.0002544383406363123,20
12,2,0.020507890722639647,5.854605425001681e-09,2.854806232480311e-07,20
12,3,0.18870271774000097,4.666487093574823e-07,2.4729305170921908e-06,20
12,4,-0.7241941622292491,2.4044204179039868e-05,3.320132284003208e-05,20
12,5,-3.439774457846459,0.0007685328812112152,0.00022342537007277242,20
12,6,13.527682410151707,0.008991610782464835,0.0006646822796281184,20
12,7,-5.874183858504172,0.011727063089363762,0.001996373176570948,20
12,8,-4.481998230728744,0.004903927517937505,0.0010941386554586298,20
12,9,-1.3221352926051622,0.0007753384397246813,0.0005864289714231429,20
12,10,-0.4080644981944853,0.00014181890010863977,0.0003475404028925061,20
12,11,-0.166850652388499,7.16319024518753e-05,0.00042931748498702837,20
12,12,-0.062448938646675646,3.779854125966962e-05,0.0006052711555840309,20
13,2,0,0.0,0.0,20
13,3,-0.04981480692960077,4.355178638834136e-08,8.742739171887101e-07,20
13,4,0.6367032618696166,3.13648675189935e-05,4.926135830825437e-05,20
13,5,-5.430550885625182,0.0011726659642200792,0.0002159386752684996,20
13,6,6.428106152107327,0.004921308108225524,0.0007655922275975748,20
13,7,14.292177393296333,0.018731788452056673,0.0013106322386428476,20
13,8,-12.909899507701303,0.04927253012274689,0.0038166470694333244,20
13,9,-5.139380772635067,0.009223410236258443,0.0017946539951600841,20
13,10,-1.5162648404716268,0.0022237505224399494,0.001466597696579354,20
13,11,-0.5149366837210199,0.00028919610512913237,0.0005616148825120639,20
13,12,-0.2317030024799236,0.00014045184026028094,0.0006061718612060312,20
13,13,-0.09079665116827455,9.831019762991009e-05,0.0010827513610354481,20
