order,Nsites,prefactor,error,relative error,Nseeds
2,2,-1.272565959343107,7.281417705617036e-06,5.721839133097409e-06,20
3,2,0,0.0,0.0,20
3,3,-5.256918781937564,0.00011396644773435956,2.167932442211985e-05,20
4,2,0.25823743428707524,2.4308741473062386e-06,9.413329845137419e-06,20
4,3,-2.7223850883660448,6.733240413506502e-05,2.4732872811714318e-05,20
4,4,-40.13950170927134,0.0010810146374953095,2.6931441384724984e-05,20
5,2,0,0.0,0.0,20
5,3,3.4834304310579634,0.00012419184049505295,3.565216614856702e-05,20
5,4,-47.663831413338244,0.002880724604588962,6.0438376839819474e-05,20
5,5,-409.1811356430371,0.02912367773316675,7.117551420692514e-05,20
6,2,-0.12569607374333402,1.5381135517358394e-06,1.223676687687637e-05,20
6,3,5.305738601955161,0.0001943860463856445,3.663694368848352e-05,20
6,4,16.82783848479868,0.001128827471336432,6.708095471418691e-05,20
6,5,-777.0462446502482,0.09718002680546509,0.0001250633761819494,20
6,6,-5051.456519929629,0.6192516385998134,0.00012258872983597215,20
7,2,0,0.0,0.0,20
7,3,0.1647201946214491,9.283027452608157e-06,5.635634096925335e-05,20
7,4,139.78189217843232,0.011120986013009806,7.955956125428471e-05,20
7,5,-322.0696066012573,0.06643884849805719,0.0002062872346110967,20
7,6,-13073.358961425187,3.0671639729869047,0.00023461177667017408,20
7,7,-70976.70313599205,9.961966244986055,0.00014035543783850923,20
8,2,0.0782014901787078,9.479186748439572e-07,1.2121491197645368e-05,20
8,3,-6.03214348620974,0.0002182843295007367,3.6186859612965596e-05,20
8,4,207.13248210440466,0.04368072661429199,0.000210883035680878,20
8,5,2179.8244519161626,0.7949589339739315,0.00036468942867171126,20
8,6,-14151.964546605577,7.7555854590993745,0.000548021826479179,20
8,7,-230688.95964643927,91.29633508446774,0.00039575511209722047,20
8,8,-1095295.96007293,292.4619962182339,0.00026701641097878276,20
9,2,0,0.0,0.0,20
9,3,-6.774392907778223,0.0003985087950477171,5.8825757595216724e-05,20
9,4,46.48413222341947,0.008590235920266785,0.00018479931773231816,20
9,5,7284.992555482718,4.5855671875602315,0.0006294539291065045,20
9,6,23707.814839138995,16.12778256890315,0.0006802728416065556,20
9,7,-385477.0465366471,266.3522442638431,0.0006909678453150676,20
9,8,-4256183.492100372,2485.1636649234206,0.0005838948601572213,20
9,9,-18187002.822844323,6235.905653689613,0.00034287703776329873,20
10,2,-0.05469713094268538,6.66126151156209e-07,1.217844774809509e-05,20
10,3,0.014644151962171618,7.575845529701991e-06,0.0005173290709678316,20
10,4,-470.30826974086506,0.1060740353454232,0.00022554150579548365,20
10,5,11776.904281121542,8.74499328266159,0.0007425545010737561,20
10,6,169068.7544210574,220.07092022917516,0.00130166523662379,20
10,7,51534.24291159992,123.72135037500611,0.0024007600264397693,20
10,8,-9323432.756429251,16820.1595337582,0.0018040736682698073,20
10,9,-81606710.43615963,77496.69905793457,0.0009496363551936052,20
10,10,-319975149.61840713,179724.75859954505,0.0005616834895268569,20
11,2,0,0.0,0.0,20
11,3,11.070641833383975,0.0008342344787258678,7.535556576405529e-05,20
11,4,-1263.239634172768,0.4847249285021204,0.0003837157380036942,20
11,5,3034.905730793286,4.432976147280957,0.0014606635396619827,20
11,6,496209.17283649975,1280.0235273801811,0.002579604726093903,20
11,7,3173128.5910101132,13214.33110682855,0.004164448659366176,20
11,8,-7441922.620620273,25105.58253640055,0.0033735344770768443,20
11,9,-218097941.41156155,566156.3411120401,0.002595881178189001,20
11,10,-1623687181.1549768,1826357.6111109795,0.0011248211061270048,20
11,11,-5901440716.255139,5198988.043944026,0.0008809692910451083,20
12,2,0.041016880830957295,4.962589170955406e-07,1.2098894578082875e-05,20
12,3,15.743790709707966,0.0013845678633570184,8.794374168752533e-05,20
12,4,-1663.5353248778647,1.363051700547093,0.0008193704577010813,20
12,5,-48223.66425409042,142.91454251618305,0.0029635770057448666,20
12,6,857689.8409756699,6365.835823255745,0.007422072081458086,20
12,7,14197261.707659576,210566.4674380227,0.014831484533698482,20
12,8,49547937.33823399,461431.93019924685,0.009312838333699511,20
12,9,-315875344.97010154,18196175.678392347,0.05760555854751711,20
12,10,-4992813688.865377,29188249.93269368,0.005846052296681381,20
12,11,-33121442923.15797,65085153.6961148,0.0019650458419674804,20
12,12,-112650385038.21416,557433420.8321784,0.00494834900602498,20
13,2,0,0.0,0.0,20
13,3,1.1738764316761219,6.756217843676412e-05,5.75547618247138e-05,20
13,4,50.22304822472555,0.13701962914888235,0.002728222081140538,20
13,5,-181957.2906019161,912.4678435124566,0.00501473637299174,20
13,6,67332.01744755471,888.9348578894839,0.013202260849853195,20
13,7,41088002.31907927,1201621.7735514662,0.029245076560791845,20
13,8,348751359.42012817,18565816.49640143,0.05323510860938569,20
13,9,576875335.3697841,15402303.432282588,0.026699535389928784,20
13,10,-10162525598.383678,243142131.40397862,0.023925364718653176,20
13,11,-113026841857.39433,1866828979.590977,0.016516687088774455,20
13,12,-695301663811.4993,1968782376.314474,0.0028315513665277572,20
13,13,-2249236407158.559,10204922193.900436,0.004537060738222812,20
