order,Nsites,prefactor,error,relative error,Nseeds
1,2,0,0.0,0.0,20
2,2,2.0658851908862967,4.350209906287598e-06,2.105736526636938e-06,20
2,3,-10.889539280081001,5.157316803165601e-05,4.7360284677968845e-06,20
3,2,0,0.0,0.0,20
3,3,13.34286769273931,6.758159285264437e-05,5.064997600884534e-06,20
3,4,-44.506909126460705,0.0003929302238706077,8.828521943731177e-06,20
4,2,-0.5004877202051226,9.8366967343902e-07,1.9654221946461893e-06,20
4,3,4.473297389274245,4.000079323283755e-05,8.942126970755089e-06,20
4,4,60.44422433224486,0.0009730487486034701,1.6098291596148138e-05,20
4,5,-219.52265501942594,0.0028772771504480357,1.310697135197012e-05,20
5,2,0,0.0,0.0,20
5,3,-9.51249121875767,4.897252493815734e-05,5.148233392488024e-06,20
5,4,107.54199463978406,0.002880517038310498,2.6785043814361985e-05,20
5,5,227.92041066231099,0.009813637405264431,4.305729959307773e-05,20
5,6,-1199.064804298728,0.0344824202351192,2.8757761975414012e-05,20
6,2,0.25000720965838885,5.0545446604398e-07,2.02175955939285e-06,20
6,3,-3.3165727182408653,4.1329656381317114e-05,1.246155591704881e-05,20
6,4,-94.12845021008313,0.0034034799239245858,3.6157823870768475e-05,20
6,5,980.8299946024592,0.045101984438045147,4.598348815415811e-05,20
6,6,732.2719639470478,0.09656751614276825,0.0001318738404543797,20
6,7,-6934.136228967567,0.24700065401461707,3.5620969340458624e-05,20
7,2,0,0.0,0.0,20
7,3,1.7664655274533623,1.6014308665539965e-05,9.06573517380048e-06,20
7,4,-169.99493460708828,0.0077486406280204536,4.558159715717411e-05,20
7,5,437.6649085076797,0.09687909172575053,0.00022135448797136223,20
7,6,7072.839344822804,0.7076971579804829,0.00010005842399043109,20
7,7,306.5186740447804,1.37166585721258,0.004474983005479752,20
7,8,-41725.752550584824,2.788519152499918,6.682969106714972e-05,20
8,2,-0.15625046867985362,3.161755630814272e-07,2.023517534076963e-06,20
8,3,1.8841929491465716,2.7543049370920706e-05,1.4617955864549904e-05,20
8,4,4.811480978205509,0.003315071767776042,0.0006889919720751825,20
8,5,-2882.453861250298,0.6422777266046045,0.0002228232462760077,20
8,6,10579.06414247656,4.056795912419555,0.00038347398765935253,20
8,7,47110.0351349357,14.172510034788411,0.00030083845181169076,20
8,8,-23266.730991498123,19.049928504743566,0.0008187625718329139,20
8,9,-258042.11306408996,14.750335933503987,5.7162514127453466e-05,20
9,2,0,0.0,0.0,20
9,3,8.510246760787618,9.947213163461304e-05,1.1688513204217237e-05,20
9,4,-74.7897738897635,0.01144778844945194,0.00015306622622399455,20
9,5,-3027.3617061748564,1.025195619192737,0.00033864325399296145,20
9,6,-11077.48836450547,9.694426333163948,0.0008751466049133363,20
9,7,121542.15925768991,121.76613408179213,0.0010018427747661399,20
9,8,288103.15994303924,234.99491261135955,0.0008156623921022606,20
9,9,-315309.5161507588,245.16744196573202,0.0007775453305650003,20
9,10,-1630168.8503215963,139.49334519828187,8.556987527443119e-05,20
10,2,0.10937469411164488,2.2786189523313507e-07,2.083314582809655e-06,20
10,3,-0.11300108663064615,2.179917776233349e-05,0.00019291122246979796,20
10,4,5.9669157224030664,0.02216181888115345,0.0037141162892490426,20
10,5,-1080.585844598711,1.0877785104195548,0.0010066562650776856,20
10,6,-69513.18281713707,52.201303852485566,0.0007509554553099299,20
10,7,50695.40868516243,167.25689058625446,0.003299251252218573,20
10,8,1113054.2095203185,2220.067602658151,0.001994572756357402,20
10,9,1653535.205390409,1384.6869901276964,0.0008374100446205885,20
10,10,-3111053.1867339453,2608.8848564475575,0.0008385857456800423,20
10,11,-10461946.134619858,1709.4613335420004,0.00016339802475996161,20
11,2,0,0.0,0.0,20
11,3,-13.848002598376144,0.00021487235617364829,1.5516487280183267e-05,20
11,4,767.2006123400188,0.19883388969247193,0.0002591680539539897,20
11,5,-2870.4434115461204,4.045548165769203,0.00140938091637561,20
11,6,-69174.96905989079,181.96454647403573,0.002630496969452826,20
11,7,-533102.4301566494,2134.7739714564595,0.004004434890362753,20
11,8,1566737.8497029957,9403.373249460186,0.0060018804366300145,20
11,9,9160447.60094796,50423.9774312894,0.005504532052131528,20
11,10,8363714.0799587425,36359.25342534488,0.004347261644497087,20
11,11,-27345694.335568093,30054.405684270027,0.0010990544001356279,20
11,12,-68040734.46035622,11671.240919783932,0.00017153314132116186,20
