order,Nsites,prefactor,error,relative error,Nseeds
2,2,-1.0009780112106308,1.9496641947715573e-06,1.9477592643753883e-06,20
3,2,0,0.0,0.0,20
3,3,-0.19056018679299033,9.545847850536067e-07,5.009361090155694e-06,20
4,2,0.24999953603063046,4.976956329209956e-07,1.9907862263393035e-06,20
4,3,-1.5039176353749903,9.102366785642188e-06,6.052437029487045e-06,20
4,4,-2.53616165377332,0.00011900067856624531,4.692156684460363e-05,20
5,2,0,0.0,0.0,20
5,3,0.158820535559834,9.285726620376289e-07,5.846678823770864e-06,20
5,4,-1.144988702042124,3.433100371392431e-05,2.9983705212718575e-05,20
5,5,-1.1571437178090986,7.384242790532534e-05,6.381439640456795e-05,20
6,2,-0.12500061162497994,2.477555643312038e-07,1.982034816553591e-06,20
6,3,2.2631976014055555,1.4874360856114231e-05,6.572276696863116e-06,20
6,4,-5.105100751842125,0.0001732237326415666,3.393150126940405e-05,20
6,5,-18.541636523310405,0.0025866522233160957,0.0001395050658049615,20
6,6,-16.28589174159068,0.003274363113114954,0.0002010551933581218,20
7,2,0,0.0,0.0,20
7,3,0.00017747305439189297,9.327581955580188e-10,5.255773608867508e-06,20
7,4,3.3444480680352826,8.819371530465946e-05,2.6370185307278345e-05,20
7,5,-9.259805531383737,0.0012708851856717714,0.00013724750280817797,20
7,6,-18.554887320092856,0.005678995591459413,0.0003060646768417558,20
7,7,-15.260813436518472,0.004941962968923723,0.00032383352234015376,20
8,2,0.0781250968390961,1.572551735122861e-07,2.0128637259312935e-06,20
8,3,-1.98659038243851,1.3235068924699587e-05,6.662203261275099e-06,20
8,4,36.53595823717548,0.001275578996261802,3.49129749925074e-05,20
8,5,-25.21536621714866,0.00525617656694763,0.0002084513277214657,20
8,6,-176.84492567690359,0.08064800531539627,0.00045603799490826505,20
8,7,-226.55661889507024,0.22930624719084902,0.0010121366054507209,20
8,8,-197.92145583251425,0.1712729725214698,0.0008653582897369398,20
9,2,0,0.0,0.0,20
9,3,-0.21555599465868108,1.6063457549229865e-06,7.452104301096013e-06,20
9,4,2.0953566266224657,0.00014223146038709058,6.787935694572214e-05,20
9,5,61.98705814564327,0.01707305247033779,0.00027542930703733945,20
9,6,-78.60322163014118,0.06391131812285002,0.0008130877691448539,20
9,7,-279.86213775948636,0.3327234586251942,0.001188883431281215,20
9,8,-341.8845627109789,0.5297344210545034,0.0015494540521337557,20
9,9,-254.60787458658575,0.3274798520767602,0.0012862125832066224,20
10,2,-0.05468768718482111,1.0975609318577315e-07,2.0069616916664303e-06,20
10,3,0.7035555743754257,4.941202254512846e-06,7.023186844762546e-06,20
10,4,-42.284764447336,0.002383756797301894,5.6373893255826664e-05,20
10,5,521.2714066533863,0.07598576278238243,0.0001457700572341355,20
10,6,247.67341593035167,0.60699409818786,0.002450784214800643,20
10,7,-2056.9802341292807,5.86393812121324,0.0028507508355788574,20
10,8,-3465.9788594076476,10.161945728669274,0.0029319122074524134,20
10,9,-3790.741841320648,20.807068668210057,0.005488917351586551,20
10,10,-2881.43511339679,10.47699325664704,0.0036360330336559963,20
11,2,0,0.0,0.0,20
11,3,0.3077665089374025,2.572055887556528e-06,8.357166270094923e-06,20
11,4,-24.81471049945878,0.0016731336287007638,6.742507146062637e-05,20
11,5,77.85118918445251,0.048679277356169004,0.0006252862398907406,20
11,6,1235.9057071386974,2.3018667542247355,0.0018624938301756806,20
11,7,-370.25309315772745,4.346248373027837,0.011738587613031337,20
11,8,-4363.780127230421,24.937990430507295,0.005714767862590454,20
11,9,-6847.21811951641,36.891563844875584,0.005387817826297182,20
11,10,-7281.637671501281,55.76747814417307,0.007658645027400174,20
11,11,-4780.435134872877,25.018374286166203,0.0052334930984962525,20
12,2,0.041015921343067016,8.226375456897368e-08,2.0056541917198417e-06,20
12,3,0.920646228372307,6.627237119766034e-06,7.198462249156139e-06,20
12,4,-137.50859965157684,0.019149390141957913,0.00013925958224052297,20
12,5,-540.3123033610598,0.22725843759978334,0.00042060570560045074,20
12,6,8806.483105300706,20.647581979186008,0.0023445888366898735,20
12,7,8318.51750612116,146.42272628834522,0.017602021776187936,20
12,8,-195824.0866650238,170452.56190155618,0.8704371602311207,20
12,9,-63700.71793539508,6554.266850550569,0.10289156956123903,20
12,10,-73016.29426958322,2822.235453668533,0.038652132128872044,20
12,11,-72840.32140443959,3878.991344885038,0.05325335295196288,20
12,12,-49697.032697028975,8556.906121095337,0.1721814292869621,20
13,2,0,0.0,0.0,20
13,3,-0.1028752635634256,9.988264154327403e-07,9.709101885478374e-06,20
13,4,-13.560974666268487,0.003507103743923025,0.0002586173804045649,20
13,5,-873.4190547379101,1.274407908964852,0.001459102480134542,20
13,6,2406.522228678779,13.670082708464594,0.005680430683563517,20
13,7,24975.154401331445,979.7001510951579,0.03922699076658879,20
13,8,18071.79966567015,5695.949171997946,0.31518439100551665,20
13,9,-103411.54202868129,48827.417425088264,0.4721660316364486,20
13,10,-96007.5829554335,32013.197159595395,0.3334444652612059,20
13,11,-5299532.399084246,5023710.755853316,0.9479535886451809,20
13,12,-249197.93022976542,59506.37222380526,0.23879159898695468,20
13,13,-78486.65798817246,25018.776675842582,0.31876470876888124,20
