order,Nsites,prefactor,error,relative error,Nseeds
1,2,0,0.0,0.0,20
2,2,2.140706000845578,5.028506264397845e-06,2.3489943329030642e-06,20
2,3,-16.020606683351204,6.681078798551765e-05,4.170303241696095e-06,20
3,2,0,0.0,0.0,20
3,3,18.452538855017877,9.726010761397847e-05,5.270825244057411e-06,20
3,4,-81.8922611976959,0.0005834357696157888,7.124431064460633e-06,20
4,2,-0.5019606121241394,1.3894748815632642e-06,2.768095440165003e-06,20
4,3,4.808362878800431,4.695637207484854e-05,9.765563302610598e-06,20
4,4,105.42139112845946,0.0014841922385188762,1.4078662998388427e-05,20
4,5,-510.7819756509539,0.006288091104913324,1.2310714560551233e-05,20
5,2,0,0.0,0.0,20
5,3,-13.018778731161564,0.00010485012170359519,8.053760177414139e-06,20
5,4,162.803498265636,0.003173871479698922,1.9495106146431328e-05,20
5,5,534.181492684745,0.014794901101794235,2.769639402412929e-05,20
5,6,-3526.6395637959067,0.052910666929891687,1.500313995029908e-05,20
6,2,0.2500601133076846,6.898178088975692e-07,2.758607919403716e-06,20
6,3,-2.940814960941062,4.7333676263974984e-05,1.609542827163399e-05,20
6,4,-158.5994218063525,0.005362773124893513,3.3813320778945706e-05,20
6,5,1970.2447068318556,0.08391972368868984,4.259355368279729e-05,20
6,6,2226.5921896573805,0.28764222978678117,0.00012918496306727926,20
6,7,-25853.76046608519,0.5049166370256845,1.9529717453986282e-05,20
7,2,0,0.0,0.0,20
7,3,1.9416856428260783,1.915338971161609e-05,9.864310313248636e-06,20
7,4,-271.54703339545716,0.016535673167112967,6.089432449454113e-05,20
7,5,409.39682182863686,0.14140805482496085,0.00034540584412291964,20
7,6,18931.509319607412,2.2370988126478735,0.00011816801158748101,20
7,7,2461.143521464074,4.108788506253953,0.0016694631866936939,20
7,8,-197318.6281193705,6.359564675102108,3.222992545465503e-05,20
8,2,-0.15625140928966047,4.326373533743677e-07,2.7688540880443525e-06,20
8,3,1.304308341674911,3.684762270701286e-05,2.825069926310174e-05,20
8,4,9.18373347555497,0.005271633968885241,0.0005740186148604098,20
8,5,-5554.6315849471375,0.9627827659960536,0.00017332972516218037,20
8,6,22961.083929521257,7.9077492884120995,0.0003443979087696744,20
8,7,164581.26326726636,25.300860024495496,0.00015372867799300454,20
8,8,-101417.56224411994,49.03666034755158,0.00048351251265058546,20
8,9,-1549821.4133592285,74.27884687685281,4.7927358750227784e-05,20
9,2,0,0.0,0.0,20
9,3,14.268330916808978,0.00017331108161992455,1.2146556077960973e-05,20
9,4,-82.14023376223761,0.01707351324662364,0.00020785810393533186,20
9,5,-6400.214809870323,2.1676898696278064,0.0003386901743180284,20
9,6,-37475.07117753989,23.74153456520485,0.0006335287384172863,20
9,7,371736.2555691929,237.93442501681398,0.0006400624675483831,20
9,8,1323007.701561886,700.7715827472246,0.0005296806525917603,20
9,9,-1826617.9292057366,832.3721254898818,0.00045569032920410454,20
9,10,-12435424.989223838,1025.510737787332,8.246688301171921e-05,20
10,2,0.10937445136411834,3.0319570037229605e-07,2.772088879906036e-06,20
10,3,0.41320285520733185,2.244993726725665e-05,5.4331515342487155e-05,20
10,4,47.88543270311975,0.02272953720020658,0.00047466496420999756,20
10,5,-2706.988854686009,2.3036702461507566,0.0008510083970840603,20
10,6,-165996.83475190267,197.1826509721391,0.0011878699450314607,20
10,7,27254.435682700907,312.17825962844796,0.01145421843485813,20
10,8,4589107.8411171,7057.310663809681,0.001537839359663372,20
10,9,9833967.51429474,14040.987488937111,0.0014278049493784693,20
10,10,-23401022.81708213,14691.279162079229,0.0006278050013845968,20
10,11,-101455280.5005991,6194.562776121266,6.105707603937566e-05,20
11,2,0,0.0,0.0,20
11,3,-23.530327171273825,0.0004261790610956845,1.811190545688503e-05,20
11,4,1377.1228072445979,0.3101922744099862,0.00022524663216538492,20
11,5,-2278.748120414012,5.178177187824238,0.002272378040133477,20
11,6,-216219.5449391283,464.49167734093487,0.00214824093479478,20
11,7,-1894739.9582834071,6782.194786911029,0.0035794858060921187,20
11,8,5221191.243602216,16997.342503815613,0.00325545296289296,20
11,9,49827422.72083783,135560.87987983323,0.0027206078997768766,20
11,10,65187623.96744615,148683.21719205612,0.002280850384519408,20
11,11,-265230069.25349313,211861.54075975486,0.0007987840193084164,20
11,12,-838922491.3695736,103452.25406003308,0.0001233156282306167,20
